Order_ID,Order_Date,Amount,Customer_ID
5436,2024-09-18,197.59,304
5437,2024-02-03,167.35,688
5438,2024-11-08,511.71,793
5439,2024-07-03,43.06,674
5440,2024-05-20,36.18,410
5441,2024-08-01,618.74,401
5442,2024-04-07,761.98,695
5443,2024-02-06,881.59,237
5444,2024-02-21,373.45,178
5445,2024-03-03,807.28,756
5446,2024-11-14,602.18,857
5447,2024-10-14,914.95,155
5448,2024-10-09,98.29,627
5449,2024-06-17,937.64,815
5450,2024-03-24,84.34,40
5451,2024-01-12,25.16,596
5452,2024-01-28,771.24,342
5453,2024-01-22,269.04,181
5454,2024-07-25,341.55,658
5455,2024-06-23,88.98,603
5456,2024-04-05,518.33,744
5457,2024-09-08,684.76,129
5458,2024-06-12,765.25,700
5459,2024-03-23,496.73,919
5460,2024-02-15,998.15,721
5461,2024-08-12,749.39,359
5462,2024-02-01,729.66,765
5463,2024-09-27,998.4,932
5464,2024-07-06,241.31,188
5465,2024-01-11,793.5,237
5466,2024-04-04,192.89,126
5467,2024-06-18,350.1,623
5468,2024-09-19,607.93,266
5469,2024-11-14,235.66,638
5470,2024-03-31,375.72,572
5471,2024-01-31,780.16,295
5472,2024-04-12,562.4,307
5473,2024-11-06,447.13,387
5474,2024-03-10,977.97,32
5475,2024-10-17,532.42,112
5476,2024-07-17,822.11,966
5477,2024-09-01,779.56,428
5478,2024-09-02,316.07,572
5479,2024-10-09,824.09,618
5480,2024-02-07,938.74,344
5481,2024-04-19,693.45,498
5482,2024-09-23,177.66,112
5483,2024-04-18,427.3,155
5484,2024-10-03,26.8,743
5485,2024-05-23,774.51,79
5486,2024-06-24,467.18,687
5487,2024-11-04,765.34,611
5488,2024-06-16,471.13,55
5489,2024-07-10,450.96,86
5490,2024-07-21,539.98,540
5491,2024-08-29,601.08,617
5492,2024-06-29,695.43,817
5493,2024-01-22,814.57,257
5494,2024-01-30,567.95,554
5495,2024-03-21,897.46,556
5496,2024-08-07,614.0,549
5497,2024-09-02,137.32,738
5498,2024-06-06,454.44,461
5499,2024-05-26,568.6,2
5500,2024-10-30,70.28,471
5501,2024-02-16,369.98,625
5502,2024-04-24,399.76,905
5503,2024-06-17,789.95,747
5504,2024-03-01,958.14,218
5505,2024-05-27,806.38,13
5506,2024-09-30,81.85,296
5507,2024-10-21,548.89,930
5508,2024-07-23,479.52,233
5509,2024-06-02,720.13,832
5510,2024-07-08,588.8,823
5511,2024-02-22,659.1,646
5512,2024-04-15,808.4,504
5513,2024-11-27,217.33,463
5514,2024-09-05,943.26,821
5515,2024-04-10,542.38,240
5516,2024-01-31,334.55,797
5517,2024-11-29,136.67,929
5518,2024-09-18,990.0,4
5519,2024-08-02,256.87,846
5520,2024-07-10,815.08,410
5521,2024-07-15,880.49,175
5522,2024-01-01,424.06,508
5523,2024-02-27,214.25,282
5524,2024-09-22,683.29,556
5525,2024-07-22,597.66,914
5526,2024-09-20,434.31,258
5527,2024-10-18,962.13,373
5528,2024-04-27,709.91,1
5529,2024-04-13,513.97,841
5530,2024-11-06,95.01,84
5531,2024-11-20,816.03,801
5532,2024-03-04,452.18,552
5533,2024-02-14,592.79,477
5534,2024-10-15,529.57,257
5535,2024-03-08,402.62,473
5536,2024-05-01,662.33,72
5537,2024-01-08,509.84,461
5538,2024-04-25,451.14,754
5539,2024-09-20,752.9,632
5540,2024-01-01,821.49,458
5541,2024-10-30,224.94,374
5542,2024-01-30,199.25,104
5543,2024-10-13,725.82,410
5544,2024-01-24,772.26,215
5545,2024-07-27,498.09,132
5546,2024-11-20,12.15,4
5547,2024-06-07,245.35,102
5548,2024-10-14,197.64,194
5549,2024-11-27,394.92,639
5550,2024-06-01,841.27,876
5551,2024-06-09,356.51,907
5552,2024-09-23,572.44,402
5553,2024-05-08,214.18,76
5554,2024-05-06,361.13,213
5555,2024-05-26,529.92,466
5556,2024-05-12,103.91,776
5557,2024-11-02,709.95,879
5558,2024-02-12,753.61,652
5559,2024-01-05,223.65,700
5560,2024-09-13,951.57,123
5561,2024-09-23,521.99,907
5562,2024-07-02,601.78,463
5563,2024-03-06,459.74,710
5564,2024-03-18,827.67,31
5565,2024-02-14,688.63,100
5566,2024-02-03,115.55,447
5567,2024-06-28,460.49,927
5568,2024-07-31,87.65,260
5569,2024-11-28,203.25,762
5570,2024-02-10,258.99,732
5571,2024-01-21,315.44,464
5572,2024-04-05,353.0,317
5573,2024-11-02,177.4,92
5574,2024-03-05,168.8,170
5575,2024-07-20,330.45,822
5576,2024-11-06,323.93,553
5577,2024-11-24,226.65,355
5578,2024-09-05,934.77,293
5579,2024-11-09,897.6,811
5580,2024-09-08,333.43,171
5581,2024-02-21,398.01,912
5582,2024-08-25,606.62,17
5583,2024-03-21,233.49,387
5584,2024-03-08,325.43,554
5585,2024-08-31,844.44,930
5586,2024-09-20,752.88,706
5587,2024-10-07,350.99,101
5588,2024-04-25,377.28,610
5589,2024-04-27,812.34,346
5590,2024-02-15,440.04,139
5591,2024-07-22,111.25,920
5592,2024-09-10,463.86,738
5593,2024-08-12,86.78,614
5594,2024-07-24,194.45,78
5595,2024-04-23,532.89,672
5596,2024-07-29,533.0,283
5597,2024-09-06,418.65,825
5598,2024-11-02,488.27,324
5599,2024-08-15,608.26,288
5600,2024-10-15,129.0,846
5601,2024-09-29,678.72,345
5602,2024-03-03,121.32,261
5603,2024-01-31,218.63,479
5604,2024-04-29,657.49,783
5605,2024-08-28,893.33,928
5606,2024-08-25,747.07,352
5607,2024-07-22,124.16,560
5608,2024-01-07,219.91,315
5609,2024-06-11,649.73,749
5610,2024-03-26,528.76,532
5611,2024-02-23,288.74,75
5612,2024-07-14,474.6,731
5613,2024-05-12,368.75,964
5614,2024-06-01,770.45,900
5615,2024-01-17,589.74,963
5616,2024-03-24,647.85,386
5617,2024-09-25,991.59,241
5618,2024-03-30,27.23,605
5619,2024-05-29,740.81,556
5620,2024-08-31,583.51,743
5621,2024-11-01,728.8,728
5622,2024-09-28,153.17,923
5623,2024-05-18,124.28,678
5624,2024-04-24,291.05,324
5625,2024-06-12,269.44,404
5626,2024-09-03,434.71,552
5627,2024-02-18,43.43,60
5628,2024-02-28,51.18,862
5629,2024-03-11,547.5,373
5630,2024-07-10,204.74,77
5631,2024-07-24,528.69,699
5632,2024-04-18,121.39,850
5633,2024-04-10,310.53,81
5634,2024-05-10,834.43,10
5635,2024-08-28,970.42,541
5636,2024-01-29,303.23,862
5637,2024-10-02,21.33,169
5638,2024-04-23,205.01,293
5639,2024-07-28,53.48,418
5640,2024-09-28,677.66,203
5641,2024-10-22,706.58,260
5642,2024-07-28,727.27,746
5643,2024-06-27,638.43,576
5644,2024-03-16,160.89,896
5645,2024-05-11,229.39,213
5646,2024-11-05,471.56,51
5647,2024-02-28,607.8,330
5648,2024-03-19,602.33,938
5649,2024-04-01,672.79,219
5650,2024-06-05,878.13,636
5651,2024-10-12,402.21,274
5652,2024-02-07,756.13,23
5653,2024-01-01,858.23,753
5654,2024-02-08,349.96,957
5655,2024-11-21,940.2,444
5656,2024-04-14,821.64,529
5657,2024-09-19,745.24,705
5658,2024-09-27,730.53,40
5659,2024-07-11,313.36,622
5660,2024-07-16,60.61,696
5661,2024-04-23,211.61,455
5662,2024-07-04,149.31,126
5663,2024-03-06,517.04,704
5664,2024-10-18,355.27,610
5665,2024-09-19,554.87,756
5666,2024-10-21,946.87,484
5667,2024-03-18,467.95,843
5668,2024-11-06,129.25,790
5669,2024-01-08,40.81,913
5670,2024-11-13,273.89,979
5671,2024-09-04,414.57,382
5672,2024-05-13,162.41,92
5673,2024-03-14,824.69,189
5674,2024-07-26,299.01,293
5675,2024-10-30,802.91,839
5676,2024-04-23,181.81,779
5677,2024-02-20,863.17,862
5678,2024-05-03,106.43,185
5679,2024-05-18,181.17,634
5680,2024-10-01,208.14,749
5681,2024-09-15,11.25,166
5682,2024-06-21,997.39,476
5683,2024-10-07,544.54,338
5684,2024-02-26,473.28,180
5685,2024-04-30,322.75,745
5686,2024-11-19,449.37,177
5687,2024-05-15,489.88,959
5688,2024-10-20,730.21,434
5689,2024-10-02,821.93,750
5690,2024-07-21,992.72,240
5691,2024-08-21,912.12,883
5692,2024-06-06,941.68,231
5693,2024-09-11,901.5,625
5694,2024-04-17,259.91,769
5695,2024-03-05,65.29,796
5696,2024-08-06,37.43,836
5697,2024-10-25,553.18,678
5698,2024-06-05,457.98,64
5699,2024-07-06,699.36,443
5700,2024-10-25,693.71,12
5701,2024-10-15,975.31,907
5702,2024-06-05,468.18,56
5703,2024-08-02,470.03,479
5704,2024-07-29,969.67,744
5705,2024-06-20,897.06,722
5706,2024-08-04,639.28,861
5707,2024-03-01,507.01,25
5708,2024-08-02,555.63,177
5709,2024-02-05,199.39,639
5710,2024-08-06,946.55,408
5711,2024-08-30,386.53,393
5712,2024-01-30,913.49,249
5713,2024-11-08,689.82,566
5714,2024-10-19,38.95,591
5715,2024-03-18,76.94,380
5716,2024-09-21,975.32,465
5717,2024-11-21,783.05,467
5718,2024-10-16,941.86,996
5719,2024-03-26,187.05,671
5720,2024-06-18,909.39,213
5721,2024-02-28,569.63,913
5722,2024-02-08,848.94,248
5723,2024-07-02,745.74,170
5724,2024-04-07,747.15,382
5725,2024-08-24,760.56,388
5726,2024-11-15,720.54,294
5727,2024-07-19,136.98,825
5728,2024-09-17,854.01,703
5729,2024-11-12,799.3,897
5730,2024-06-06,150.65,925
5731,2024-06-05,767.03,14
5732,2024-06-14,103.98,391
5733,2024-01-06,201.96,250
5734,2024-06-01,780.73,185
5735,2024-10-26,665.4,358
5736,2024-10-06,348.78,992
5737,2024-02-11,98.66,562
5738,2024-05-22,330.42,200
5739,2024-05-25,744.47,998
5740,2024-04-26,641.96,864
5741,2024-08-15,862.76,36
5742,2024-08-02,53.13,959
5743,2024-04-20,986.78,730
5744,2024-02-24,431.49,957
5745,2024-04-10,360.69,996
5746,2024-11-14,248.44,331
5747,2024-07-11,896.66,868
5748,2024-03-05,215.42,316
5749,2024-03-29,89.04,445
5750,2024-03-27,175.82,24
5751,2024-10-14,789.42,611
5752,2024-09-28,184.37,400
5753,2024-03-29,614.0,666
5754,2024-05-18,146.09,321
5755,2024-05-10,82.15,446
5756,2024-10-04,397.45,889
5757,2024-05-30,741.09,632
5758,2024-03-24,990.27,623
5759,2024-03-22,328.83,185
5760,2024-01-27,905.68,49
5761,2024-03-28,913.72,658
5762,2024-03-03,14.1,642
5763,2024-04-26,554.7,622
5764,2024-02-24,593.69,372
5765,2024-08-07,873.61,261
5766,2024-02-13,462.18,202
5767,2024-06-01,864.21,80
5768,2024-11-08,597.19,525
5769,2024-06-06,901.2,714
5770,2024-06-08,223.9,749
5771,2024-03-29,446.94,729
5772,2024-01-06,355.22,483
5773,2024-06-12,665.21,667
5774,2024-10-12,850.01,567
5775,2024-02-04,834.24,763
5776,2024-09-02,674.98,382
5777,2024-03-21,207.48,883
5778,2024-09-15,667.69,298
5779,2024-07-05,514.72,869
5780,2024-10-12,293.26,395
5781,2024-03-18,517.95,332
5782,2024-05-22,951.21,349
5783,2024-09-16,63.48,974
5784,2024-03-20,348.41,138
5785,2024-08-07,431.65,551
5786,2024-05-27,419.68,290
5787,2024-11-01,453.48,629
5788,2024-08-27,972.46,194
5789,2024-01-24,157.66,875
5790,2024-02-14,458.52,706
5791,2024-05-02,106.62,29
5792,2024-02-27,375.55,665
5793,2024-04-05,233.49,345
5794,2024-09-16,150.83,463
5795,2024-04-02,18.91,58
5796,2024-02-01,352.84,776
5797,2024-09-26,24.0,64
5798,2024-01-15,189.21,639
5799,2024-10-04,957.45,539
5800,2024-11-21,412.86,30
5801,2024-10-13,394.3,4
5802,2024-10-10,179.45,993
5803,2024-03-10,452.51,41
5804,2024-04-07,356.2,715
5805,2024-06-27,591.12,667
5806,2024-06-24,970.5,754
5807,2024-01-11,687.83,25
5808,2024-10-06,934.79,598
5809,2024-02-13,337.34,294
5810,2024-06-26,406.54,136
5811,2024-05-12,479.87,615
5812,2024-01-03,142.68,648
5813,2024-08-04,129.46,856
5814,2024-11-28,908.19,199
5815,2024-07-05,172.5,556
5816,2024-07-30,813.05,419
5817,2024-06-10,912.98,889
5818,2024-07-31,534.3,471
5819,2024-09-07,34.73,986
5820,2024-04-26,237.7,954
5821,2024-05-29,168.37,565
5822,2024-11-24,140.89,951
5823,2024-10-07,708.31,14
5824,2024-07-23,836.28,40
5825,2024-08-15,684.92,462
5826,2024-03-11,296.53,242
5827,2024-05-13,147.24,601
5828,2024-05-20,55.95,101
5829,2024-04-28,713.74,366
5830,2024-01-02,672.16,547
5831,2024-02-11,233.29,371
5832,2024-02-27,906.6,737
5833,2024-11-20,905.97,364
5834,2024-08-16,36.91,282
5835,2024-04-20,718.25,597
5836,2024-11-02,111.63,397
5837,2024-09-05,442.4,450
5838,2024-04-04,340.85,190
5839,2024-06-04,864.53,918
5840,2024-04-22,517.87,999
5841,2024-09-19,557.57,572
5842,2024-03-04,188.3,676
5843,2024-04-06,386.8,44
5844,2024-01-10,278.92,362
5845,2024-08-28,636.98,159
5846,2024-04-16,123.09,249
5847,2024-07-27,590.18,455
5848,2024-10-13,210.73,879
5849,2024-04-28,341.26,292
5850,2024-07-09,829.93,345
5851,2024-08-25,659.21,805
5852,2024-04-12,178.38,586
5853,2024-01-17,535.13,764
5854,2024-01-10,538.86,125
5855,2024-07-12,491.96,686
5856,2024-04-10,586.27,171
5857,2024-02-23,986.07,620
5858,2024-06-19,94.14,959
5859,2024-02-05,242.78,148
5860,2024-11-24,109.52,45
5861,2024-09-25,781.01,614
5862,2024-06-08,861.98,772
5863,2024-02-20,863.7,812
5864,2024-09-21,42.95,26
5865,2024-11-15,617.17,490
5866,2024-07-26,23.53,974
5867,2024-08-17,555.69,626
5868,2024-09-05,892.26,27
5869,2024-03-10,954.32,989
5870,2024-10-07,424.74,640
5871,2024-08-24,241.77,785
5872,2024-06-02,426.54,233
5873,2024-03-03,31.48,664
5874,2024-11-26,671.95,757
5875,2024-05-21,769.67,801
5876,2024-06-23,203.88,513
5877,2024-07-19,913.01,272
5878,2024-01-07,553.19,171
5879,2024-03-12,561.21,534
5880,2024-02-29,311.95,130
5881,2024-10-29,644.58,544
5882,2024-07-06,608.33,487
5883,2024-03-14,410.27,286
5884,2024-06-22,785.03,574
5885,2024-08-25,84.92,548
5886,2024-03-28,165.47,3
5887,2024-02-01,722.45,268
5888,2024-01-25,836.78,328
5889,2024-09-03,671.62,802
5890,2024-10-07,843.66,421
5891,2024-08-13,179.78,352
5892,2024-01-10,636.96,371
5893,2024-06-18,489.4,4
5894,2024-04-17,24.6,38
5895,2024-10-31,343.62,320
5896,2024-06-09,329.66,734
5897,2024-04-19,930.24,838
5898,2024-11-14,224.43,282
5899,2024-03-31,824.87,351
5900,2024-01-12,568.81,377
5901,2024-10-08,849.08,795
5902,2024-11-09,97.74,479
5903,2024-01-28,204.78,116
5904,2024-04-09,99.11,934
5905,2024-06-22,460.89,305
5906,2024-06-12,429.15,866
5907,2024-11-29,93.32,301
5908,2024-07-17,211.28,10
5909,2024-04-05,811.28,456
5910,2024-05-28,728.67,831
5911,2024-03-09,262.27,145
5912,2024-05-21,732.53,815
5913,2024-10-04,471.99,326
5914,2024-05-22,575.51,249
5915,2024-05-04,110.62,677
5916,2024-05-22,330.65,147
5917,2024-04-01,383.65,85
5918,2024-06-15,615.86,672
5919,2024-05-26,488.97,344
5920,2024-03-07,681.92,390
5921,2024-10-24,704.21,637
5922,2024-11-20,923.08,267
5923,2024-02-26,304.69,811
5924,2024-03-09,666.96,707
5925,2024-06-20,455.88,425
5926,2024-01-27,92.97,922
5927,2024-05-04,460.61,793
5928,2024-05-04,502.65,627
5929,2024-10-06,397.94,187
5930,2024-05-08,460.42,783
5931,2024-07-28,641.67,971
5932,2024-07-19,883.55,615
5933,2024-11-11,534.49,520
5934,2024-02-10,58.67,471
5935,2024-06-20,420.01,910
5936,2024-05-16,810.54,646
5937,2024-10-08,182.82,638
5938,2024-11-23,670.93,969
5939,2024-01-24,743.24,101
5940,2024-06-25,127.86,985
5941,2024-08-13,71.08,160
5942,2024-06-02,778.55,369
5943,2024-07-25,513.37,595
5944,2024-04-30,105.51,28
5945,2024-05-31,624.45,89
5946,2024-11-05,232.79,290
5947,2024-10-27,84.24,721
5948,2024-08-21,370.55,848
5949,2024-11-16,661.47,72
5950,2024-07-21,838.43,97
5951,2024-09-05,416.12,397
5952,2024-08-18,759.96,570
5953,2024-04-21,887.86,994
5954,2024-08-29,85.63,955
5955,2024-07-07,673.31,910
5956,2024-01-03,590.46,368
5957,2024-02-23,707.01,759
5958,2024-06-14,290.09,38
5959,2024-10-12,934.96,470
5960,2024-08-03,947.81,403
5961,2024-07-08,40.95,437
5962,2024-04-06,237.17,950
5963,2024-07-24,556.44,240
5964,2024-01-12,934.97,685
5965,2024-01-04,820.69,969
5966,2024-02-08,575.92,147
5967,2024-05-01,399.67,476
5968,2024-04-27,821.99,244
5969,2024-08-29,861.85,506
5970,2024-01-12,646.28,56
5971,2024-09-03,600.76,128
5972,2024-01-30,795.18,375
5973,2024-03-02,810.77,235
5974,2024-03-08,794.71,889
5975,2024-05-08,34.35,43
5976,2024-10-31,138.49,980
5977,2024-04-30,733.48,940
5978,2024-02-26,165.16,836
5979,2024-08-03,418.17,830
5980,2024-05-05,512.65,877
5981,2024-06-09,131.29,836
5982,2024-10-14,998.0,390
5983,2024-10-04,413.93,14
5984,2024-10-24,887.52,808
5985,2024-08-10,392.93,788
5986,2024-01-21,810.97,666
5987,2024-02-12,131.74,394
5988,2024-03-04,166.25,466
5989,2024-10-14,333.73,707
5990,2024-07-11,111.16,748
5991,2024-11-26,774.25,464
5992,2024-03-08,62.74,126
5993,2024-10-23,274.32,667
5994,2024-01-21,500.42,598
5995,2024-08-21,348.34,559
5996,2024-09-06,848.37,979
5997,2024-08-21,885.04,740
5998,2024-06-20,658.88,681
5999,2024-09-26,723.41,525
6000,2024-11-05,514.38,830
6001,2024-10-03,681.53,114
6002,2024-02-17,337.23,60
6003,2024-02-03,362.78,404
6004,2024-01-29,273.78,828
6005,2024-09-09,152.2,294
6006,2024-05-14,418.87,188
6007,2024-10-29,947.1,2
6008,2024-08-13,707.47,305
6009,2024-08-18,551.6,362
6010,2024-08-15,888.02,145
6011,2024-06-24,333.29,754
6012,2024-02-21,238.94,240
6013,2024-10-22,15.87,61
6014,2024-06-07,203.68,836
6015,2024-07-08,864.84,739
6016,2024-04-09,406.61,789
6017,2024-11-22,488.11,704
6018,2024-11-27,166.45,225
6019,2024-05-29,548.23,351
6020,2024-05-11,575.3,137
6021,2024-08-07,351.42,612
6022,2024-07-19,925.21,826
6023,2024-02-19,288.17,899
6024,2024-09-04,404.84,683
6025,2024-04-21,187.14,262
6026,2024-03-14,612.7,748
6027,2024-05-22,390.07,91
6028,2024-01-17,131.43,591
6029,2024-11-12,374.08,547
6030,2024-02-23,49.64,268
6031,2024-10-17,269.17,175
6032,2024-08-08,908.41,147
6033,2024-05-18,277.99,924
6034,2024-11-28,120.36,70
6035,2024-06-13,285.66,575
6036,2024-05-10,881.17,336
6037,2024-04-29,645.67,962
6038,2024-07-21,334.84,218
6039,2024-07-29,74.43,676
6040,2024-02-02,516.85,556
6041,2024-11-16,971.66,629
6042,2024-11-11,901.61,481
6043,2024-09-17,107.37,105
6044,2024-01-21,902.86,969
6045,2024-02-19,858.4,169
6046,2024-03-20,655.33,361
6047,2024-04-16,566.29,661
6048,2024-07-03,655.54,330
6049,2024-11-19,431.5,642
6050,2024-05-02,373.88,498
6051,2024-10-15,251.68,471
6052,2024-11-29,814.27,334
6053,2024-10-06,909.86,502
6054,2024-08-28,252.07,863
6055,2024-05-11,365.08,597
6056,2024-07-29,97.62,650
6057,2024-02-06,906.24,813
6058,2024-09-11,635.43,102
6059,2024-07-21,31.89,363
6060,2024-08-03,525.03,789
6061,2024-03-04,126.65,133
6062,2024-01-07,853.12,774
6063,2024-08-04,306.61,648
6064,2024-10-02,604.23,495
6065,2024-10-31,386.81,371
6066,2024-11-01,831.76,21
6067,2024-08-11,626.22,492
6068,2024-01-14,755.32,871
6069,2024-07-11,144.35,387
6070,2024-06-19,160.74,399
6071,2024-03-15,196.62,716
6072,2024-05-06,750.64,125
6073,2024-04-03,667.5,666
6074,2024-02-13,500.38,131
6075,2024-07-18,815.36,580
6076,2024-07-18,499.69,248
6077,2024-05-01,292.52,484
6078,2024-04-04,500.27,727
6079,2024-10-14,984.83,321
6080,2024-04-10,168.08,888
6081,2024-01-21,56.79,86
6082,2024-06-04,111.33,182
6083,2024-08-15,209.56,23
6084,2024-02-03,680.54,440
6085,2024-07-28,341.97,585
6086,2024-10-11,996.02,31
6087,2024-08-13,864.85,839
6088,2024-04-26,413.42,646
6089,2024-11-09,576.56,382
6090,2024-04-23,601.38,790
6091,2024-10-23,588.0,87
6092,2024-10-23,625.89,164
6093,2024-07-21,744.6,366
6094,2024-11-29,901.16,131
6095,2024-02-01,385.88,635
6096,2024-02-04,904.58,739
6097,2024-01-06,543.01,298
6098,2024-03-11,703.67,93
6099,2024-03-07,589.5,507
6100,2024-05-29,783.81,883
6101,2024-01-19,171.44,92
6102,2024-09-09,193.51,466
6103,2024-06-21,887.32,979
6104,2024-05-10,173.31,276
6105,2024-03-18,549.02,296
6106,2024-01-12,579.83,228
6107,2024-10-10,52.72,290
6108,2024-10-21,604.08,832
6109,2024-03-14,786.13,734
6110,2024-09-25,150.16,49
6111,2024-01-14,398.18,395
6112,2024-04-29,921.05,995
6113,2024-02-04,161.2,505
6114,2024-05-30,195.43,99
6115,2024-02-07,480.45,625
6116,2024-04-15,441.3,79
6117,2024-06-30,148.54,88
6118,2024-01-17,425.45,209
6119,2024-07-04,672.42,834
6120,2024-06-27,766.97,198
6121,2024-03-01,24.11,767
6122,2024-06-27,192.36,26
6123,2024-04-22,40.79,329
6124,2024-06-08,208.8,662
6125,2024-11-21,475.25,681
6126,2024-04-02,732.49,697
6127,2024-01-18,602.61,45
6128,2024-06-28,854.15,996
6129,2024-09-28,610.16,609
6130,2024-04-16,676.97,112
6131,2024-06-26,853.81,137
6132,2024-01-14,268.04,598
6133,2024-01-05,902.65,160
6134,2024-08-12,963.78,207
6135,2024-06-17,847.09,530
6136,2024-08-27,232.48,923
6137,2024-09-06,402.75,767
6138,2024-02-24,805.03,693
6139,2024-02-05,241.99,160
6140,2024-08-30,128.84,880
6141,2024-05-23,354.58,321
6142,2024-06-23,895.59,247
6143,2024-10-10,990.65,847
6144,2024-09-17,953.63,378
6145,2024-04-19,279.25,534
6146,2024-02-12,416.39,649
6147,2024-06-24,412.02,814
6148,2024-11-01,661.79,944
6149,2024-04-16,236.03,342
6150,2024-10-14,550.23,5
6151,2024-03-22,134.15,711
6152,2024-09-09,476.74,705
6153,2024-11-06,580.94,43
6154,2024-11-21,400.68,936
6155,2024-06-18,646.28,443
6156,2024-05-13,323.0,767
6157,2024-02-23,560.27,314
6158,2024-03-11,219.11,379
6159,2024-08-23,296.22,940
6160,2024-09-21,587.61,483
6161,2024-08-18,780.35,131
6162,2024-10-01,232.91,280
6163,2024-06-16,243.29,845
6164,2024-11-16,212.77,791
6165,2024-01-07,777.12,806
6166,2024-10-12,565.48,342
6167,2024-09-24,553.49,988
6168,2024-04-13,264.78,130
6169,2024-01-31,295.52,317
6170,2024-11-11,360.41,377
6171,2024-07-06,378.84,419
6172,2024-07-08,410.61,210
6173,2024-08-07,809.62,693
6174,2024-02-24,493.0,80
6175,2024-11-21,264.73,870
6176,2024-07-29,704.95,447
6177,2024-03-17,639.97,203
6178,2024-04-14,805.34,935
6179,2024-02-20,699.39,78
6180,2024-11-04,181.35,289
6181,2024-08-25,240.21,746
6182,2024-01-03,427.32,907
6183,2024-02-10,61.39,3
6184,2024-04-22,34.61,276
6185,2024-01-29,775.87,227
6186,2024-10-30,155.09,206
6187,2024-09-12,495.08,396
6188,2024-04-10,968.66,96
6189,2024-04-11,893.93,745
6190,2024-11-22,912.29,65
6191,2024-03-20,36.39,315
6192,2024-07-04,169.85,219
6193,2024-09-17,884.6,225
6194,2024-03-27,304.13,532
6195,2024-03-26,823.86,934
6196,2024-07-04,971.73,519
6197,2024-11-11,185.54,794
6198,2024-02-14,67.92,592
6199,2024-05-28,793.05,157
6200,2024-11-05,934.97,885
6201,2024-11-03,836.82,605
6202,2024-03-15,354.42,239
6203,2024-02-11,945.71,607
6204,2024-09-23,731.28,746
6205,2024-09-01,172.94,390
6206,2024-03-17,237.79,906
6207,2024-09-03,320.72,112
6208,2024-09-25,509.48,539
6209,2024-07-28,957.75,812
6210,2024-10-10,904.26,889
6211,2024-01-31,320.57,243
6212,2024-08-07,111.23,27
6213,2024-09-14,812.54,64
6214,2024-03-23,876.88,789
6215,2024-09-12,698.44,423
6216,2024-03-30,558.88,141
6217,2024-11-01,995.62,772
6218,2024-10-13,944.2,996
6219,2024-02-08,918.69,897
6220,2024-01-18,664.67,235
6221,2024-04-09,63.75,579
6222,2024-02-20,673.55,356
6223,2024-08-01,318.35,757
6224,2024-05-05,874.5,794
6225,2024-04-26,313.36,665
6226,2024-03-18,520.21,489
6227,2024-04-04,715.82,434
6228,2024-03-20,477.13,182
6229,2024-08-10,444.81,368
6230,2024-02-18,831.34,818
6231,2024-02-14,193.13,786
6232,2024-05-23,34.46,441
6233,2024-03-27,235.11,218
6234,2024-09-06,931.41,852
6235,2024-04-04,22.67,661
6236,2024-01-25,170.1,58
6237,2024-08-11,185.48,219
6238,2024-05-30,352.54,365
6239,2024-05-12,137.63,63
6240,2024-01-13,740.51,785
6241,2024-02-26,865.99,218
6242,2024-08-05,501.86,900
6243,2024-11-11,84.11,608
6244,2024-10-14,752.93,890
6245,2024-06-28,734.05,651
6246,2024-03-05,477.13,534
6247,2024-11-02,785.04,96
6248,2024-10-14,60.21,122
6249,2024-02-09,751.46,841
6250,2024-04-25,654.04,400
6251,2024-04-21,958.9,636
6252,2024-06-14,259.57,663
6253,2024-03-01,113.16,224
6254,2024-05-29,725.81,994
6255,2024-11-08,483.65,923
6256,2024-11-18,775.24,969
6257,2024-04-12,637.09,631
6258,2024-06-05,317.1,330
6259,2024-06-19,683.38,798
6260,2024-03-10,688.76,518
6261,2024-01-01,815.58,983
6262,2024-11-29,531.83,844
6263,2024-07-16,436.46,274
6264,2024-06-21,679.51,922
6265,2024-05-28,332.09,770
6266,2024-03-06,745.86,874
6267,2024-03-01,401.31,460
6268,2024-10-09,773.98,305
6269,2024-11-26,680.5,170
6270,2024-08-11,175.26,939
6271,2024-06-04,788.95,116
6272,2024-01-26,414.19,173
6273,2024-07-26,436.91,112
6274,2024-04-12,41.25,316
6275,2024-06-07,843.27,123
6276,2024-02-16,645.36,412
6277,2024-03-07,419.04,839
6278,2024-07-31,865.1,407
6279,2024-04-24,294.79,180
6280,2024-01-18,153.15,925
6281,2024-07-09,387.65,720
6282,2024-01-01,396.19,605
6283,2024-04-16,351.58,404
6284,2024-01-30,744.04,307
6285,2024-01-26,624.98,505
6286,2024-05-04,692.47,85
6287,2024-06-11,446.94,597
6288,2024-10-28,336.73,658
6289,2024-07-04,400.6,910
6290,2024-02-12,556.53,199
6291,2024-02-18,262.79,818
6292,2024-05-24,251.57,130
6293,2024-10-13,587.13,563
6294,2024-09-30,832.31,132
6295,2024-11-15,683.71,405
6296,2024-05-02,244.86,15
6297,2024-04-22,389.14,166
6298,2024-06-04,923.15,417
6299,2024-10-09,275.39,901
6300,2024-10-12,840.96,974
6301,2024-02-29,693.81,339
6302,2024-11-04,323.22,222
6303,2024-02-11,77.86,317
6304,2024-07-27,839.14,854
6305,2024-08-05,657.01,525
6306,2024-03-02,246.08,159
6307,2024-04-21,11.93,190
6308,2024-05-09,763.27,605
